ReviewID,ProductID,CustomerID,Category,Channel,Platform,Rating,Sentiment,ReviewDate,HelpfulVotes,VerifiedPurchase
REV-01881,PROD-SET-002,1225,Set,Amazon,Desktop Web,5,Positive,2024-03-17,81,True
REV-01882,PROD-TOP-002,2906,Top,Nalli,Tablet App,5,Positive,2022-06-20,2,False
REV-01883,PROD-JACKET-001,2992,Jacket,Flipkart,Desktop Web,4,Positive,2022-12-13,65,True
REV-01884,PROD-DUPATTA-001,4011,Dupatta,Flipkart,Desktop Web,5,Positive,2022-02-18,6,True
REV-01885,PROD-TOP-002,2765,Top,Amazon,Mobile Web,4,Positive,2024-06-05,95,True
REV-01886,PROD-KURTA-003,1071,kurta,Nalli,Mobile App,4,Positive,2022-03-06,94,False
REV-01887,PROD-KURTA-001,3852,kurta,Ajio,Tablet App,4,Positive,2023-02-13,4,True
REV-01888,PROD-BLOUSE-001,3478,Blouse,Ajio,Mobile Web,4,Positive,2024-11-15,16,True
REV-01889,PROD-TOP-001,2308,Top,Flipkart,Mobile App,5,Positive,2024-09-28,116,True
REV-01890,PROD-KURTA-003,4169,kurta,Amazon,Mobile App,5,Positive,2023-10-15,103,True
REV-01891,PROD-SET-001,3059,Set,Amazon,Desktop Web,4,Positive,2022-12-29,73,True
REV-01892,PROD-KURTA-003,111,kurta,Flipkart,Mobile App,5,Positive,2022-01-20,19,False
REV-01893,PROD-BOTTOM-001,867,Bottom,Nalli,Mobile App,5,Positive,2023-11-09,7,True
REV-01894,PROD-DRESS-001,1521,Western Dress,Amazon,Mobile App,5,Positive,2022-06-16,0,True
REV-01895,PROD-DRESS-002,3170,Western Dress,Flipkart,Desktop Web,4,Positive,2022-06-12,60,True
REV-01896,PROD-BOTTOM-002,3844,Bottom,Flipkart,Mobile App,5,Positive,2023-01-17,56,True
REV-01897,PROD-DUPATTA-001,1620,Dupatta,Flipkart,Desktop Web,1,Negative,2022-12-27,112,False
REV-01898,PROD-JACKET-001,621,Jacket,Myntra,Desktop Web,5,Positive,2022-09-11,108,True
REV-01899,PROD-DRESS-002,4928,Western Dress,Ajio,Mobile Web,3,Neutral,2023-08-31,27,True
REV-01900,PROD-TOP-001,4347,Top,Amazon,Mobile Web,5,Positive,2023-05-09,36,True
REV-01901,PROD-KURTA-003,2820,kurta,Amazon,Tablet App,2,Negative,2024-10-08,10,True
REV-01902,PROD-KURTA-001,2609,kurta,Nalli,Mobile Web,5,Positive,2022-06-30,89,False
REV-01903,PROD-KURTA-003,3693,kurta,Flipkart,Tablet App,5,Positive,2023-10-16,47,True
REV-01904,PROD-TOP-002,4473,Top,Myntra,Desktop Web,5,Positive,2023-10-04,75,True
REV-01905,PROD-KURTA-002,3809,kurta,Ajio,Mobile Web,5,Positive,2024-04-19,118,True
REV-01906,PROD-BOTTOM-001,3705,Bottom,Myntra,Desktop Web,5,Positive,2024-08-09,94,True
REV-01907,PROD-ETHNIC-001,2595,Ethnic Dress,Ajio,Desktop Web,5,Positive,2022-10-13,51,True
REV-01908,PROD-KURTA-001,1238,kurta,Nalli,Desktop Web,4,Positive,2022-12-20,27,True
REV-01909,PROD-KURTA-001,2220,kurta,Flipkart,Desktop Web,4,Positive,2022-11-03,2,True
REV-01910,PROD-BLOUSE-001,1866,Blouse,Myntra,Tablet App,3,Neutral,2023-07-23,77,True
REV-01911,PROD-ETHNIC-001,3993,Ethnic Dress,Amazon,Mobile Web,4,Positive,2022-11-24,13,True
REV-01912,PROD-SAREE-001,1159,Saree,Myntra,Tablet App,5,Positive,2023-08-16,102,True
REV-01913,PROD-ETHNIC-001,1300,Ethnic Dress,Flipkart,Mobile Web,4,Positive,2023-09-23,87,False
REV-01914,PROD-ETHNIC-001,4339,Ethnic Dress,Flipkart,Mobile Web,5,Positive,2022-09-23,92,True
REV-01915,PROD-SET-002,518,Set,Amazon,Tablet App,4,Positive,2024-08-27,47,True
REV-01916,PROD-DRESS-002,1913,Western Dress,Flipkart,Tablet App,4,Positive,2023-10-31,100,True
REV-01917,PROD-LEHENGA-001,1593,Lehenga Choli,Myntra,Mobile Web,4,Positive,2023-11-10,100,False
REV-01918,PROD-DRESS-002,2041,Western Dress,Ajio,Tablet App,5,Positive,2023-05-01,113,True
REV-01919,PROD-SAREE-001,3147,Saree,Myntra,Mobile Web,4,Positive,2022-07-15,10,False
REV-01920,PROD-BOTTOM-002,549,Bottom,Ajio,Tablet App,4,Positive,2023-06-29,99,True
REV-01921,PROD-TOP-001,484,Top,Ajio,Desktop Web,5,Positive,2024-01-16,28,True
REV-01922,PROD-SAREE-001,4603,Saree,Myntra,Mobile Web,4,Positive,2024-09-15,40,True
REV-01923,PROD-SAREE-001,1542,Saree,Nalli,Mobile App,5,Positive,2023-02-14,37,True
REV-01924,PROD-DRESS-001,2314,Western Dress,Myntra,Tablet App,4,Positive,2024-10-29,54,True
REV-01925,PROD-TOP-002,2426,Top,Amazon,Mobile App,4,Positive,2022-10-23,83,True
REV-01926,PROD-KURTA-003,3660,kurta,Ajio,Desktop Web,4,Positive,2022-10-30,76,True
REV-01927,PROD-SAREE-001,3736,Saree,Flipkart,Desktop Web,3,Neutral,2023-07-15,90,False
REV-01928,PROD-BOTTOM-001,2645,Bottom,Amazon,Mobile App,4,Positive,2022-09-21,6,True
REV-01929,PROD-LEHENGA-001,2583,Lehenga Choli,Ajio,Mobile App,4,Positive,2022-10-18,80,True
REV-01930,PROD-SAREE-001,283,Saree,Flipkart,Mobile Web,4,Positive,2023-10-31,72,False
REV-01931,PROD-KURTA-002,1081,kurta,Ajio,Mobile App,5,Positive,2022-04-25,118,True
REV-01932,PROD-SET-002,1339,Set,Myntra,Mobile App,3,Neutral,2024-12-06,96,True
REV-01933,PROD-SAREE-002,2815,Saree,Amazon,Tablet App,4,Positive,2024-04-25,51,False
REV-01934,PROD-KURTA-002,1270,kurta,Nalli,Mobile App,4,Positive,2024-03-21,104,True
REV-01935,PROD-BOTTOM-001,1863,Bottom,Myntra,Mobile App,3,Neutral,2023-06-19,82,False
REV-01936,PROD-KURTA-001,3922,kurta,Amazon,Mobile App,2,Negative,2023-04-07,28,True
REV-01937,PROD-SET-002,4101,Set,Flipkart,Mobile Web,5,Positive,2022-10-09,49,True
REV-01938,PROD-KURTA-001,4033,kurta,Amazon,Tablet App,4,Positive,2023-08-17,70,True
REV-01939,PROD-KURTA-002,1711,kurta,Myntra,Tablet App,4,Positive,2022-03-15,0,True
REV-01940,PROD-KURTA-003,4171,kurta,Myntra,Tablet App,5,Positive,2024-01-24,27,True
REV-01941,PROD-LEHENGA-001,2177,Lehenga Choli,Nalli,Mobile Web,1,Negative,2023-07-31,65,True
REV-01942,PROD-SET-003,2741,Set,Myntra,Mobile Web,5,Positive,2023-06-09,114,True
REV-01943,PROD-BLOUSE-001,3700,Blouse,Amazon,Tablet App,3,Neutral,2023-08-08,77,False
REV-01944,PROD-BLOUSE-001,342,Blouse,Ajio,Mobile App,4,Positive,2022-08-19,95,True
REV-01945,PROD-DRESS-001,1756,Western Dress,Nalli,Mobile Web,5,Positive,2023-09-04,46,True
REV-01946,PROD-KURTA-002,4644,kurta,Flipkart,Desktop Web,5,Positive,2023-04-16,65,True
REV-01947,PROD-TOP-002,2736,Top,Myntra,Tablet App,1,Negative,2023-01-06,92,True
REV-01948,PROD-SAREE-001,4931,Saree,Myntra,Tablet App,4,Positive,2024-03-11,61,False
REV-01949,PROD-SUIT-001,637,Suit,Nalli,Mobile App,4,Positive,2023-05-24,113,True
REV-01950,PROD-KURTA-001,2247,kurta,Amazon,Mobile Web,5,Positive,2022-01-23,56,True
REV-01951,PROD-JACKET-001,439,Jacket,Flipkart,Desktop Web,5,Positive,2022-07-19,82,True
REV-01952,PROD-ETHNIC-001,624,Ethnic Dress,Flipkart,Tablet App,5,Positive,2024-02-03,83,True
REV-01953,PROD-TOP-002,2475,Top,Myntra,Mobile Web,5,Positive,2022-09-03,58,True
REV-01954,PROD-SET-001,3904,Set,Myntra,Mobile App,5,Positive,2022-03-04,14,True
REV-01955,PROD-DRESS-002,2213,Western Dress,Amazon,Tablet App,4,Positive,2023-07-14,8,True
REV-01956,PROD-DRESS-001,245,Western Dress,Amazon,Tablet App,2,Negative,2024-02-12,55,True
REV-01957,PROD-ETHNIC-001,4725,Ethnic Dress,Amazon,Mobile App,3,Neutral,2022-01-28,98,True
REV-01958,PROD-TOP-002,2190,Top,Amazon,Mobile Web,5,Positive,2023-02-20,111,True
REV-01959,PROD-DRESS-002,362,Western Dress,Nalli,Tablet App,5,Positive,2022-01-04,71,True
REV-01960,PROD-DRESS-002,2348,Western Dress,Flipkart,Mobile App,5,Positive,2022-04-07,76,True
REV-01961,PROD-BOTTOM-001,3058,Bottom,Flipkart,Desktop Web,5,Positive,2022-12-02,41,True
REV-01962,PROD-ETHNIC-001,3049,Ethnic Dress,Ajio,Mobile Web,3,Neutral,2024-04-02,98,True
REV-01963,PROD-SET-002,4443,Set,Ajio,Mobile Web,5,Positive,2024-10-09,55,True
REV-01964,PROD-SUIT-001,2727,Suit,Flipkart,Tablet App,4,Positive,2022-10-09,57,False
REV-01965,PROD-SET-003,4149,Set,Myntra,Mobile Web,5,Positive,2023-12-05,69,True
REV-01966,PROD-JACKET-001,3247,Jacket,Amazon,Tablet App,3,Neutral,2023-02-26,112,True
REV-01967,PROD-DUPATTA-001,851,Dupatta,Nalli,Mobile App,4,Positive,2024-11-30,32,False
REV-01968,PROD-SET-003,4008,Set,Amazon,Mobile Web,5,Positive,2023-11-17,93,True
REV-01969,PROD-LEHENGA-001,3218,Lehenga Choli,Myntra,Mobile Web,5,Positive,2024-12-07,95,True
REV-01970,PROD-SET-001,1276,Set,Myntra,Mobile App,4,Positive,2024-07-18,114,False
REV-01971,PROD-SET-001,2512,Set,Myntra,Tablet App,4,Positive,2022-05-28,38,True
REV-01972,PROD-LEHENGA-001,193,Lehenga Choli,Amazon,Mobile App,5,Positive,2023-01-27,37,True
REV-01973,PROD-DRESS-001,550,Western Dress,Flipkart,Tablet App,3,Neutral,2022-05-27,15,True
REV-01974,PROD-SAREE-002,4896,Saree,Flipkart,Mobile Web,5,Positive,2022-01-22,49,True
REV-01975,PROD-DRESS-001,4861,Western Dress,Amazon,Tablet App,4,Positive,2024-09-06,4,True
REV-01976,PROD-SAREE-001,3880,Saree,Ajio,Mobile App,4,Positive,2023-06-08,54,False
REV-01977,PROD-SUIT-001,224,Suit,Ajio,Mobile App,5,Positive,2024-10-01,62,True
REV-01978,PROD-BOTTOM-002,680,Bottom,Myntra,Mobile App,4,Positive,2022-07-08,58,True
REV-01979,PROD-SAREE-001,282,Saree,Flipkart,Mobile Web,4,Positive,2024-08-19,70,True
REV-01980,PROD-DRESS-001,85,Western Dress,Myntra,Mobile App,5,Positive,2022-07-14,119,False
REV-01981,PROD-BOTTOM-001,3795,Bottom,Flipkart,Tablet App,2,Negative,2023-01-07,102,False
REV-01982,PROD-KURTA-002,4234,kurta,Ajio,Desktop Web,4,Positive,2022-08-29,115,True
REV-01983,PROD-TOP-002,2379,Top,Nalli,Mobile Web,5,Positive,2022-03-23,54,True
REV-01984,PROD-SET-002,1632,Set,Ajio,Tablet App,5,Positive,2022-06-07,31,True
REV-01985,PROD-BLOUSE-001,3087,Blouse,Amazon,Mobile Web,5,Positive,2022-12-28,23,True
REV-01986,PROD-SAREE-001,1874,Saree,Ajio,Mobile App,5,Positive,2024-10-07,12,True
REV-01987,PROD-SET-002,3589,Set,Ajio,Mobile Web,3,Neutral,2022-02-18,101,True
REV-01988,PROD-KURTA-001,4453,kurta,Amazon,Tablet App,5,Positive,2024-01-25,60,True
REV-01989,PROD-TOP-001,549,Top,Amazon,Mobile App,4,Positive,2024-05-14,33,True
REV-01990,PROD-BOTTOM-002,1127,Bottom,Amazon,Mobile App,4,Positive,2023-05-14,20,True
REV-01991,PROD-JACKET-001,3655,Jacket,Nalli,Mobile Web,3,Neutral,2023-02-07,71,True
REV-01992,PROD-BOTTOM-002,4769,Bottom,Ajio,Mobile App,2,Negative,2023-01-15,71,True
REV-01993,PROD-DRESS-002,1092,Western Dress,Ajio,Mobile App,4,Positive,2023-09-08,47,True
REV-01994,PROD-DUPATTA-001,4298,Dupatta,Flipkart,Mobile App,5,Positive,2022-08-19,38,True
REV-01995,PROD-SAREE-001,1750,Saree,Myntra,Tablet App,5,Positive,2024-09-10,61,True
REV-01996,PROD-DRESS-001,4531,Western Dress,Nalli,Mobile App,3,Neutral,2024-03-05,18,True
REV-01997,PROD-DUPATTA-001,3914,Dupatta,Nalli,Mobile App,3,Neutral,2022-05-20,72,True
REV-01998,PROD-DRESS-002,2964,Western Dress,Myntra,Mobile Web,5,Positive,2024-04-26,52,True
REV-01999,PROD-ETHNIC-001,3233,Ethnic Dress,Amazon,Desktop Web,2,Negative,2023-10-19,85,True
REV-02000,PROD-BLOUSE-001,1044,Blouse,Ajio,Tablet App,4,Positive,2023-04-06,82,True
REV-02001,PROD-DRESS-002,4073,Western Dress,Amazon,Tablet App,5,Positive,2023-08-13,76,True
REV-02002,PROD-ETHNIC-001,1193,Ethnic Dress,Amazon,Mobile Web,2,Negative,2022-06-23,35,True
REV-02003,PROD-TOP-001,2487,Top,Nalli,Mobile Web,4,Positive,2023-12-01,117,True
REV-02004,PROD-BOTTOM-002,4830,Bottom,Nalli,Desktop Web,4,Positive,2024-03-01,60,True
REV-02005,PROD-KURTA-003,4365,kurta,Nalli,Mobile App,5,Positive,2023-12-03,32,True
REV-02006,PROD-TOP-001,1867,Top,Flipkart,Mobile Web,5,Positive,2024-11-17,116,True
REV-02007,PROD-JACKET-001,1572,Jacket,Flipkart,Tablet App,3,Neutral,2023-09-20,35,True
REV-02008,PROD-SUIT-001,1141,Suit,Flipkart,Desktop Web,4,Positive,2023-01-21,87,True
REV-02009,PROD-LEHENGA-001,3791,Lehenga Choli,Nalli,Desktop Web,5,Positive,2023-02-23,15,True
REV-02010,PROD-DRESS-002,1500,Western Dress,Ajio,Mobile Web,4,Positive,2023-11-22,31,True
REV-02011,PROD-BOTTOM-002,4403,Bottom,Flipkart,Desktop Web,5,Positive,2024-07-29,32,False
REV-02012,PROD-KURTA-003,4512,kurta,Ajio,Mobile App,4,Positive,2024-02-11,8,True
REV-02013,PROD-TOP-001,4511,Top,Nalli,Mobile Web,5,Positive,2024-07-20,65,False
REV-02014,PROD-ETHNIC-001,3504,Ethnic Dress,Ajio,Mobile App,3,Neutral,2022-04-15,60,True
REV-02015,PROD-BLOUSE-001,1484,Blouse,Amazon,Mobile Web,4,Positive,2022-10-14,97,True
REV-02016,PROD-KURTA-002,881,kurta,Nalli,Mobile Web,5,Positive,2023-07-23,16,True
REV-02017,PROD-ETHNIC-001,81,Ethnic Dress,Amazon,Mobile Web,4,Positive,2022-05-03,79,True
REV-02018,PROD-TOP-002,1806,Top,Nalli,Mobile Web,4,Positive,2023-04-18,118,False
REV-02019,PROD-SAREE-002,189,Saree,Nalli,Mobile Web,5,Positive,2022-11-07,97,True
REV-02020,PROD-SET-003,1665,Set,Nalli,Mobile App,5,Positive,2024-02-24,20,True
REV-02021,PROD-JACKET-001,3984,Jacket,Amazon,Mobile App,5,Positive,2023-07-07,31,True
REV-02022,PROD-DRESS-002,1422,Western Dress,Myntra,Mobile Web,4,Positive,2022-12-06,13,True
REV-02023,PROD-DRESS-002,4749,Western Dress,Nalli,Tablet App,5,Positive,2024-06-10,57,True
REV-02024,PROD-DRESS-002,3347,Western Dress,Ajio,Tablet App,3,Neutral,2022-06-17,19,True
REV-02025,PROD-SUIT-001,4435,Suit,Flipkart,Desktop Web,5,Positive,2022-02-17,112,True
REV-02026,PROD-ETHNIC-001,2805,Ethnic Dress,Flipkart,Mobile App,5,Positive,2024-12-09,63,False
REV-02027,PROD-SUIT-001,4969,Suit,Myntra,Mobile Web,4,Positive,2024-06-24,18,True
REV-02028,PROD-SUIT-001,1380,Suit,Ajio,Desktop Web,5,Positive,2024-02-13,27,True
REV-02029,PROD-SAREE-002,2382,Saree,Myntra,Tablet App,4,Positive,2023-05-25,76,True
REV-02030,PROD-KURTA-001,530,kurta,Ajio,Mobile App,5,Positive,2023-05-15,49,False
REV-02031,PROD-SAREE-002,4022,Saree,Ajio,Tablet App,4,Positive,2022-02-11,116,True
REV-02032,PROD-KURTA-003,1873,kurta,Flipkart,Mobile Web,4,Positive,2023-12-15,116,True
REV-02033,PROD-BOTTOM-002,4797,Bottom,Nalli,Desktop Web,3,Neutral,2023-03-25,108,True
REV-02034,PROD-BLOUSE-001,738,Blouse,Myntra,Mobile App,4,Positive,2023-04-14,78,False
REV-02035,PROD-KURTA-002,2091,kurta,Ajio,Desktop Web,4,Positive,2024-12-11,37,True
REV-02036,PROD-ETHNIC-001,1877,Ethnic Dress,Ajio,Mobile Web,4,Positive,2023-01-16,21,False
REV-02037,PROD-KURTA-003,428,kurta,Nalli,Desktop Web,4,Positive,2022-07-08,36,False
REV-02038,PROD-BOTTOM-002,1936,Bottom,Amazon,Desktop Web,5,Positive,2022-12-10,77,True
REV-02039,PROD-KURTA-003,1465,kurta,Nalli,Mobile App,5,Positive,2023-07-06,99,True
REV-02040,PROD-LEHENGA-001,1252,Lehenga Choli,Nalli,Desktop Web,5,Positive,2023-01-02,31,True
REV-02041,PROD-SAREE-001,4205,Saree,Amazon,Mobile App,5,Positive,2023-07-12,50,True
REV-02042,PROD-SET-003,1084,Set,Myntra,Mobile Web,2,Negative,2022-11-16,73,True
REV-02043,PROD-BOTTOM-001,901,Bottom,Myntra,Desktop Web,4,Positive,2022-12-25,81,False
REV-02044,PROD-KURTA-002,1114,kurta,Amazon,Mobile Web,2,Negative,2024-02-12,58,False
REV-02045,PROD-BOTTOM-002,4509,Bottom,Nalli,Tablet App,5,Positive,2024-03-19,113,False
REV-02046,PROD-BOTTOM-001,2900,Bottom,Nalli,Tablet App,5,Positive,2024-11-30,96,True
REV-02047,PROD-DUPATTA-001,4122,Dupatta,Ajio,Desktop Web,5,Positive,2022-12-08,103,True
REV-02048,PROD-DRESS-001,2445,Western Dress,Amazon,Tablet App,2,Negative,2024-01-23,48,True
REV-02049,PROD-TOP-002,3992,Top,Myntra,Mobile App,4,Positive,2023-10-07,27,True
REV-02050,PROD-SET-002,2474,Set,Ajio,Desktop Web,4,Positive,2022-10-14,18,True
REV-02051,PROD-DRESS-002,3988,Western Dress,Ajio,Tablet App,5,Positive,2023-06-02,91,True
REV-02052,PROD-SAREE-002,1069,Saree,Ajio,Mobile App,5,Positive,2024-08-06,31,True
REV-02053,PROD-SET-001,2872,Set,Ajio,Tablet App,4,Positive,2022-04-19,113,True
REV-02054,PROD-KURTA-003,4199,kurta,Nalli,Tablet App,5,Positive,2023-12-28,5,True
REV-02055,PROD-KURTA-003,2543,kurta,Nalli,Desktop Web,4,Positive,2023-02-01,1,True
REV-02056,PROD-SET-002,491,Set,Amazon,Desktop Web,5,Positive,2023-07-07,80,False
REV-02057,PROD-SAREE-002,2737,Saree,Nalli,Tablet App,1,Negative,2024-04-06,44,False
REV-02058,PROD-SAREE-001,4236,Saree,Nalli,Mobile App,4,Positive,2022-04-15,113,True
REV-02059,PROD-BOTTOM-002,297,Bottom,Nalli,Mobile App,4,Positive,2024-11-18,19,True
REV-02060,PROD-SAREE-001,2189,Saree,Myntra,Desktop Web,5,Positive,2024-06-19,97,True
REV-02061,PROD-KURTA-003,3231,kurta,Myntra,Mobile App,5,Positive,2023-07-19,5,True
REV-02062,PROD-KURTA-001,3428,kurta,Nalli,Desktop Web,5,Positive,2023-02-03,53,True
REV-02063,PROD-ETHNIC-001,1726,Ethnic Dress,Amazon,Mobile App,4,Positive,2023-06-07,20,True
REV-02064,PROD-TOP-001,1795,Top,Ajio,Desktop Web,5,Positive,2022-05-16,118,True
REV-02065,PROD-SET-001,2808,Set,Nalli,Mobile Web,2,Negative,2024-07-30,108,True
REV-02066,PROD-TOP-001,2675,Top,Nalli,Desktop Web,5,Positive,2023-11-09,85,False
REV-02067,PROD-DUPATTA-001,1854,Dupatta,Amazon,Tablet App,5,Positive,2023-05-18,61,True
REV-02068,PROD-SAREE-001,4087,Saree,Ajio,Mobile App,5,Positive,2023-09-08,75,True
REV-02069,PROD-TOP-001,4547,Top,Myntra,Desktop Web,3,Neutral,2022-10-31,112,True
REV-02070,PROD-BOTTOM-001,4442,Bottom,Nalli,Mobile Web,5,Positive,2022-07-21,52,True
REV-02071,PROD-ETHNIC-001,665,Ethnic Dress,Myntra,Desktop Web,5,Positive,2023-09-05,79,True
REV-02072,PROD-KURTA-003,3569,kurta,Ajio,Tablet App,5,Positive,2022-04-27,19,True
REV-02073,PROD-BOTTOM-002,3035,Bottom,Amazon,Mobile Web,5,Positive,2023-11-15,30,True
REV-02074,PROD-BOTTOM-002,4821,Bottom,Myntra,Tablet App,5,Positive,2024-03-22,55,True
REV-02075,PROD-TOP-002,2754,Top,Myntra,Mobile Web,4,Positive,2022-12-04,75,True
REV-02076,PROD-KURTA-003,70,kurta,Myntra,Tablet App,3,Neutral,2022-06-18,63,True
REV-02077,PROD-SET-002,3861,Set,Myntra,Mobile App,5,Positive,2022-01-05,17,True
REV-02078,PROD-SAREE-002,4686,Saree,Amazon,Mobile App,5,Positive,2024-01-02,21,True
REV-02079,PROD-SAREE-001,324,Saree,Nalli,Mobile App,3,Neutral,2022-06-18,105,True
REV-02080,PROD-SET-003,881,Set,Flipkart,Mobile Web,5,Positive,2024-10-01,78,False
REV-02081,PROD-KURTA-003,1136,kurta,Amazon,Tablet App,5,Positive,2023-08-06,77,True
REV-02082,PROD-SET-003,788,Set,Ajio,Desktop Web,5,Positive,2024-11-20,88,True
REV-02083,PROD-KURTA-002,1334,kurta,Ajio,Tablet App,4,Positive,2023-11-25,45,False
REV-02084,PROD-TOP-002,3425,Top,Myntra,Mobile Web,4,Positive,2024-04-01,85,True
REV-02085,PROD-DRESS-001,1272,Western Dress,Amazon,Mobile App,4,Positive,2022-11-01,7,False
REV-02086,PROD-SET-001,1034,Set,Myntra,Mobile App,3,Neutral,2024-07-08,36,True
REV-02087,PROD-SAREE-001,3567,Saree,Ajio,Mobile App,5,Positive,2024-09-13,119,False
REV-02088,PROD-JACKET-001,3877,Jacket,Amazon,Mobile Web,4,Positive,2023-03-06,20,True
REV-02089,PROD-DRESS-001,258,Western Dress,Flipkart,Tablet App,4,Positive,2022-04-11,23,True
REV-02090,PROD-BOTTOM-001,2651,Bottom,Ajio,Desktop Web,5,Positive,2024-03-25,104,True
REV-02091,PROD-ETHNIC-001,61,Ethnic Dress,Myntra,Mobile Web,5,Positive,2023-01-12,53,True
REV-02092,PROD-BOTTOM-002,1214,Bottom,Amazon,Desktop Web,5,Positive,2023-11-17,30,False
REV-02093,PROD-SUIT-001,1657,Suit,Myntra,Tablet App,4,Positive,2023-07-24,4,True
REV-02094,PROD-SAREE-002,2763,Saree,Amazon,Mobile App,5,Positive,2024-02-03,61,False
REV-02095,PROD-DRESS-001,4137,Western Dress,Flipkart,Tablet App,4,Positive,2023-11-12,113,False
REV-02096,PROD-JACKET-001,3564,Jacket,Amazon,Tablet App,5,Positive,2023-02-07,92,False
REV-02097,PROD-LEHENGA-001,365,Lehenga Choli,Flipkart,Mobile Web,4,Positive,2024-07-23,2,True
REV-02098,PROD-JACKET-001,3888,Jacket,Ajio,Tablet App,5,Positive,2022-05-09,117,False
REV-02099,PROD-JACKET-001,4841,Jacket,Myntra,Tablet App,4,Positive,2023-10-08,33,True
REV-02100,PROD-KURTA-002,3235,kurta,Flipkart,Mobile App,5,Positive,2023-06-05,67,True
REV-02101,PROD-KURTA-002,1958,kurta,Ajio,Mobile App,4,Positive,2024-07-09,55,True
REV-02102,PROD-KURTA-003,4385,kurta,Nalli,Tablet App,5,Positive,2023-07-15,2,False
REV-02103,PROD-TOP-002,4069,Top,Nalli,Desktop Web,5,Positive,2022-04-15,68,False
REV-02104,PROD-TOP-002,3187,Top,Nalli,Mobile Web,5,Positive,2023-04-26,22,False
REV-02105,PROD-DRESS-001,653,Western Dress,Flipkart,Desktop Web,1,Negative,2024-05-29,61,True
REV-02106,PROD-SET-001,1385,Set,Flipkart,Mobile Web,3,Neutral,2023-06-13,53,True
REV-02107,PROD-ETHNIC-001,2961,Ethnic Dress,Amazon,Mobile Web,4,Positive,2022-12-02,39,False
REV-02108,PROD-LEHENGA-001,1275,Lehenga Choli,Amazon,Mobile App,5,Positive,2022-06-06,30,True
REV-02109,PROD-TOP-001,3697,Top,Flipkart,Mobile App,5,Positive,2022-08-21,64,False
REV-02110,PROD-BOTTOM-001,2280,Bottom,Amazon,Mobile Web,4,Positive,2024-09-12,100,True
REV-02111,PROD-SAREE-002,4468,Saree,Flipkart,Mobile App,3,Neutral,2023-01-23,116,False
REV-02112,PROD-KURTA-003,1195,kurta,Flipkart,Desktop Web,5,Positive,2022-11-29,66,False
REV-02113,PROD-DRESS-001,245,Western Dress,Flipkart,Tablet App,4,Positive,2023-12-21,101,True
REV-02114,PROD-SET-001,1740,Set,Myntra,Desktop Web,5,Positive,2024-04-04,79,True
REV-02115,PROD-JACKET-001,1858,Jacket,Ajio,Tablet App,5,Positive,2022-05-18,49,True
REV-02116,PROD-SAREE-002,299,Saree,Ajio,Desktop Web,3,Neutral,2022-03-27,0,False
REV-02117,PROD-SAREE-002,2775,Saree,Ajio,Mobile App,1,Negative,2024-02-02,40,True
REV-02118,PROD-KURTA-003,4872,kurta,Nalli,Mobile App,3,Neutral,2022-07-16,75,True
REV-02119,PROD-BOTTOM-002,982,Bottom,Nalli,Mobile App,4,Positive,2023-11-29,100,True
REV-02120,PROD-DRESS-002,2404,Western Dress,Amazon,Mobile App,4,Positive,2024-05-21,7,True
REV-02121,PROD-SET-002,1254,Set,Flipkart,Mobile Web,5,Positive,2024-02-17,108,True
REV-02122,PROD-KURTA-003,616,kurta,Ajio,Mobile Web,5,Positive,2024-01-16,94,True
REV-02123,PROD-ETHNIC-001,2685,Ethnic Dress,Myntra,Mobile App,1,Negative,2023-08-07,111,True
REV-02124,PROD-DUPATTA-001,2970,Dupatta,Amazon,Mobile App,5,Positive,2022-07-25,33,True
REV-02125,PROD-SAREE-001,4722,Saree,Myntra,Mobile App,5,Positive,2023-01-10,29,True
REV-02126,PROD-TOP-001,4497,Top,Nalli,Mobile Web,4,Positive,2022-06-13,116,False
REV-02127,PROD-TOP-002,334,Top,Flipkart,Tablet App,3,Neutral,2024-04-06,11,True
REV-02128,PROD-TOP-001,564,Top,Amazon,Mobile App,5,Positive,2022-10-08,13,True
REV-02129,PROD-KURTA-002,3326,kurta,Nalli,Mobile App,4,Positive,2024-01-10,33,True
REV-02130,PROD-JACKET-001,672,Jacket,Flipkart,Desktop Web,5,Positive,2023-05-23,23,False
REV-02131,PROD-SET-001,3853,Set,Myntra,Desktop Web,5,Positive,2022-02-04,21,False
REV-02132,PROD-DRESS-002,4285,Western Dress,Flipkart,Desktop Web,5,Positive,2022-01-11,63,False
REV-02133,PROD-DRESS-002,3183,Western Dress,Myntra,Mobile Web,2,Negative,2023-03-09,44,True
REV-02134,PROD-BLOUSE-001,4738,Blouse,Flipkart,Mobile Web,5,Positive,2024-04-22,31,False
REV-02135,PROD-SET-001,4959,Set,Ajio,Mobile App,5,Positive,2023-06-07,14,True
REV-02136,PROD-JACKET-001,1051,Jacket,Nalli,Desktop Web,3,Neutral,2023-06-03,104,False
REV-02137,PROD-SET-001,1086,Set,Amazon,Desktop Web,5,Positive,2023-05-25,31,True
REV-02138,PROD-KURTA-003,1787,kurta,Flipkart,Mobile App,5,Positive,2022-09-30,73,True
REV-02139,PROD-DRESS-001,3387,Western Dress,Amazon,Mobile Web,5,Positive,2022-01-29,26,True
REV-02140,PROD-SET-002,3021,Set,Flipkart,Tablet App,3,Neutral,2022-09-10,48,False
