index,Order ID,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-postal-code,ship-country,B2B
3244,403-0249943-3735573,249943,Women,69,09/04/2022,Delivered,Myntra,SAR029,Saree,Free,1,INR,333,"anna Nagar west, chennai",600040,IN,FALSE
3245,404-4828874-9710749,4828874,Men,37,09/04/2022,Delivered,Flipkart,J0012-SKD-XL,Set,XL,1,INR,1140,ZIRAKPUR,140603,IN,FALSE
3246,171-9602203-1095541,9602203,Women,32,09/04/2022,Returned,Flipkart,JNE2014-KR-178-XL,kurta,XL,1,INR,330,PATNA,800020,IN,FALSE
3247,171-9880082-0732322,9880082,Women,75,09/04/2022,Delivered,Amazon,SET293-KR-NP-XXXL,Set,3XL,1,INR,736,MUMBAI,400018,IN,FALSE
3248,408-0709888-6512302,709888,Women,30,09/04/2022,Delivered,Flipkart,JNE3465-KR-M,kurta,M,1,INR,502,Bengaluru,560043,IN,FALSE
3249,406-9572242-6338724,9572242,Women,47,09/04/2022,Delivered,Myntra,JNE3721-KR-L,kurta,L,1,INR,329,AJMER,305001,IN,FALSE
3250,404-6704525-9234746,6704525,Women,29,09/04/2022,Delivered,Flipkart,JNE3870-DR-XL,Western Dress,XL,1,INR,677,Ponda,403401,IN,FALSE
3251,405-3172282-0529113,3172282,Women,25,09/04/2022,Delivered,Myntra,SAR023,Saree,Free,1,INR,771,CHENNAI,600012,IN,FALSE
3252,405-3172282-0529113,3172282,Women,26,09/04/2022,Delivered,Myntra,SAR004,Saree,Free,1,INR,988,Bhopal,462024,IN,FALSE
3253,171-3815261-2825948,3815261,Women,21,09/04/2022,Delivered,Amazon,SAR028,Saree,Free,1,INR,660,BHINGA,271831,IN,FALSE
3254,171-3815261-2825948,3815261,Women,26,09/04/2022,Delivered,Meesho,BL104-XXL,Blouse,XXL,1,INR,493,BENGALURU,560029,IN,FALSE
3255,171-0291428-2083564,291428,Men,42,09/04/2022,Delivered,Flipkart,J0230-SKD-M,Set,M,1,INR,1319,Barabanki,225204,IN,FALSE
3256,405-2129106-6047554,2129106,Women,43,09/04/2022,Delivered,Amazon,SAR028,Saree,Free,1,INR,737,VERNA,403722,IN,FALSE
3257,406-4608554-0042735,4608554,Women,30,09/04/2022,Delivered,Amazon,J0157-DR-XL,Western Dress,XL,1,INR,588,Bangalore,560086,IN,FALSE
3258,405-5789736-5864339,5789736,Women,48,09/04/2022,Delivered,Myntra,SET374-KR-NP-XXL,Set,XXL,1,INR,626,KANPUR,208027,IN,FALSE
3259,404-4875101-7606706,4875101,Women,60,09/04/2022,Cancelled,Amazon,JNE3721-KR-L,kurta,L,1,INR,292,COIMBATORE,641025,IN,FALSE
3260,404-0062102-9641144,62102,Men,27,09/04/2022,Delivered,Amazon,J0280-SKD-M,Set,M,1,INR,1556,ULUBERIA,711316,IN,FALSE
3261,402-3491360-2797962,3491360,Men,47,09/04/2022,Delivered,Ajio,SET144-KR-NP-S,Set,S,1,INR,788,MURBAD,421401,IN,FALSE
3262,408-4284666-6808365,4284666,Women,68,09/04/2022,Delivered,Amazon,SAR006,Saree,Free,1,INR,1099,Bengaluru,560067,IN,FALSE
3263,407-8982595-8840318,8982595,Women,65,09/04/2022,Delivered,Amazon,J0339-DR-XXL,Western Dress,XXL,1,INR,1091,Hyderabad,500053,IN,FALSE
3264,402-7358762-7125102,7358762,Women,28,09/04/2022,Delivered,Flipkart,NW016-ST-SR-M,Set,M,1,INR,560,BENGALURU,560037,IN,FALSE
3265,405-2145174-6215546,2145174,Men,41,09/04/2022,Delivered,Amazon,SET357-KR-NP-XL,Set,XL,1,INR,725,MUMBAI,400001,IN,FALSE
3266,404-3884447-0582728,3884447,Women,37,09/04/2022,Delivered,Amazon,JNE3870-DR-S,Western Dress,S,1,INR,688,THIRUVANANTHAPURAM,695035,IN,FALSE
3267,402-5469736-9086747,5469736,Women,55,09/04/2022,Delivered,Others,SAR026,Saree,Free,1,INR,399,RAE BARELI,229001,IN,FALSE
3268,407-6368046-6193133,6368046,Women,46,09/04/2022,Delivered,Amazon,SAR012,Saree,Free,1,INR,560,"Chengannur, Alappuzha District",689505,IN,FALSE
3269,408-4950528-0478720,4950528,Women,34,09/04/2022,Delivered,Myntra,SAR008,Saree,Free,1,INR,737,PURULIA,723101,IN,FALSE
3270,408-8649363-9740361,8649363,Women,44,09/04/2022,Delivered,Flipkart,SET291-KR-PP-M,Set,M,1,INR,569,MUMBAI,400093,IN,FALSE
3271,408-7522633-3798730,7522633,Women,40,09/04/2022,Delivered,Amazon,J0381-SKD-XL,Set,XL,1,INR,1146,MADHURAWADA,530048,IN,FALSE
3272,408-7457901-6530728,7457901,Women,27,09/04/2022,Delivered,Amazon,SAR007,Saree,Free,1,INR,730,NEW DELHI,110087,IN,FALSE
3273,407-3370114-0084329,3370114,Women,40,09/04/2022,Delivered,Amazon,JNE3423-KR-L,kurta,L,1,INR,399,DAMAN,396220,IN,FALSE
3274,404-3469166-6084306,3469166,Women,40,09/04/2022,Delivered,Amazon,J0341-DR-XXXL,Western Dress,3XL,1,INR,885,BENGALURU,560095,IN,FALSE
3275,407-7559756-4103509,7559756,Women,49,09/04/2022,Delivered,Amazon,JNE3487-KR-XXL,kurta,XXL,1,INR,362,Mumbai,400091,IN,FALSE
3276,406-0878369-6993910,878369,Women,60,09/04/2022,Delivered,Flipkart,J0339-DR-XL,Western Dress,XL,1,INR,744,NEW DELHI,110032,IN,FALSE
3277,403-4048001-7567547,4048001,Women,28,09/04/2022,Delivered,Flipkart,SET265-KR-NP-XL,Set,XL,1,INR,888,CHENNAI,600078,IN,FALSE
3278,402-8472372-7149958,8472372,Men,42,09/04/2022,Delivered,Flipkart,JNE3721-KR-XS,kurta,XS,1,INR,301,BENGALURU,560060,IN,FALSE
3279,403-6915228-1425125,6915228,Women,20,09/04/2022,Delivered,Myntra,J0341-DR-L,Western Dress,L,1,INR,744,HYDERABAD,500046,IN,FALSE
3280,406-5198587-8590719,5198587,Men,30,09/04/2022,Delivered,Ajio,SET392-KR-NP-XL,Set,XL,1,INR,799,PUNE,411006,IN,FALSE
3281,405-4546530-9148348,4546530,Women,27,09/04/2022,Returned,Meesho,JNE3800-KR-L,Western Dress,L,1,INR,735,DAVANAGERE,577004,IN,FALSE
3282,405-6314840-3889168,6314840,Men,37,09/04/2022,Delivered,Myntra,JNE3465-KR-M,kurta,M,1,INR,469,COIMBATORE,641001,IN,FALSE
3283,403-8137918-3796369,8137918,Women,35,09/04/2022,Delivered,Flipkart,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,771,HYDERABAD,500020,IN,FALSE
3284,406-0007701-4030751,7701,Men,64,09/04/2022,Delivered,Myntra,JNE3562-KR-L,kurta,L,1,INR,476,SECUNDERABAD,500026,IN,FALSE
3285,404-8138325-4984314,8138325,Men,32,09/04/2022,Delivered,Others,SET340-KR-NP-XS,Set,XS,1,INR,751,VADODARA,390019,IN,FALSE
3286,406-1482732-5085160,1482732,Women,42,09/04/2022,Returned,Flipkart,SET303-KR-NP-XXL,Set,XXL,1,INR,888,"CALANGUTE, BARDEZ",403516,IN,FALSE
3287,171-5286045-1090718,5286045,Men,40,09/04/2022,Delivered,Flipkart,SET194-KR-NP-M,Set,M,1,INR,616,BENGALURU,560037,IN,FALSE
3288,404-9962358-3871559,9962358,Men,55,09/04/2022,Delivered,Myntra,SET397-KR-NP-S,Set,S,1,INR,979,BENGALURU,560057,IN,FALSE
3289,404-7794490-0598707,7794490,Men,69,09/04/2022,Delivered,Myntra,J0334-TP-M,Top,M,1,INR,794,THANE,400601,IN,FALSE
3290,404-0072699-1745922,72699,Men,49,09/04/2022,Delivered,Amazon,JNE3797-KR-XXXL,Western Dress,3XL,1,INR,735,mumbai,400008,IN,FALSE
3291,404-7703659-2070711,7703659,Men,33,09/04/2022,Delivered,Flipkart,SET392-KR-NP-XL,Set,XL,1,INR,799,ZIRAKPUR,140603,IN,FALSE
3292,408-4944996-0675505,4944996,Men,39,09/04/2022,Delivered,Amazon,JNE3445-KR-XXL,kurta,XXL,1,INR,453,THANE,400605,IN,FALSE
3293,402-7882031-4409940,7882031,Women,21,09/04/2022,Delivered,Flipkart,SET364-KR-NP-XXL,Set,XXL,1,INR,1338,KOTPUTLI,303108,IN,FALSE
3294,402-6685744-7186768,6685744,Men,33,09/04/2022,Delivered,Flipkart,JNE3759-KR-S,kurta,S,1,INR,568,GURUGRAM,122011,IN,FALSE
3295,402-4342429-0274726,4342429,Women,51,09/04/2022,Delivered,Flipkart,J0391-TP-XXL,Top,XXL,1,INR,690,Pune,411001,IN,FALSE
3296,408-7906412-9307511,7906412,Women,37,09/04/2022,Delivered,Amazon,J0230-SKD-XS,Set,XS,1,INR,1319,DHARWAD,580005,IN,FALSE
3297,405-7663684-3315566,7663684,Women,25,09/04/2022,Delivered,Flipkart,JNE3468-KR-XXL,kurta,XXL,1,INR,387,BENGALURU,560075,IN,FALSE
3298,407-7719630-8469941,7719630,Women,66,09/04/2022,Delivered,Amazon,J0342-TP-XS,Top,XS,1,INR,625,KHAMMAM,507001,IN,FALSE
3299,407-6942541-6030769,6942541,Men,33,09/04/2022,Delivered,Amazon,SET280-KR-PP-S,Set,S,1,INR,775,NEW DELHI,110007,IN,FALSE
3300,404-4240862-5659544,4240862,Women,35,09/04/2022,Delivered,Flipkart,J0122-TP-XXXL,Top,3XL,1,INR,329,MUMBAI,400037,IN,FALSE
3301,406-5718692-8687548,5718692,Women,27,09/04/2022,Delivered,Ajio,J0003-SET-M,Set,M,1,INR,664,HYDERABAD,500083,IN,FALSE
3302,407-4971036-9862716,4971036,Women,24,09/04/2022,Delivered,Myntra,SET098-KR-PP-M,Set,M,1,INR,696,Jagatsinghapur,754113,IN,FALSE
3303,404-3432914-2822720,3432914,Men,35,09/04/2022,Delivered,Ajio,SET265-KR-NP-S,Set,S,1,INR,877,NEW DELHI,110092,IN,FALSE
3304,403-8761462-4629920,8761462,Men,39,09/04/2022,Delivered,Flipkart,SET345-KR-NP-S,Set,S,1,INR,635,BHUBANESWAR,751010,IN,FALSE
3305,404-2357733-5228310,2357733,Men,28,09/04/2022,Delivered,Flipkart,SET128-KR-DH-L,Set,L,1,INR,1147,BENGALURU,560013,IN,FALSE
3306,408-1273700-2633122,1273700,Women,18,09/04/2022,Delivered,Amazon,SET278-KR-NP-L,Set,L,1,INR,1442,HYDERABAD,500010,IN,FALSE
3307,404-1883124-0889948,1883124,Women,29,09/04/2022,Delivered,Nalli,JNE3405-KR-S,kurta,S,1,INR,435,GUWAHATI,781029,IN,FALSE
3308,407-5037202-6905964,5037202,Women,41,09/04/2022,Delivered,Amazon,JNE3793-KR-XL,kurta,XL,1,INR,349,SANGLI MIRAJ KUPWAD,416410,IN,FALSE
3309,404-8956829-4005110,8956829,Women,29,09/04/2022,Delivered,Meesho,SET291-KR-PP-XXXL,Set,3XL,1,INR,569,BENGALURU,560078,IN,FALSE
3310,407-4501283-9837123,4501283,Men,18,09/04/2022,Delivered,Amazon,J0003-SET-XXXL,Set,3XL,1,INR,654,RANCHI,834002,IN,FALSE
3311,407-0023986-9453915,23986,Men,66,09/04/2022,Delivered,Flipkart,J0341-DR-XS,Western Dress,XS,1,INR,1033,PORT BLAIR,744101,IN,FALSE
3312,403-4898810-9514767,4898810,Women,75,09/04/2022,Delivered,Myntra,J0041-SET-S,Set,S,1,INR,612,GHAZIABAD,201012,IN,FALSE
3313,403-4898810-9514767,4898810,Men,45,09/04/2022,Delivered,Amazon,J0025-DR-XXXL,Western Dress,3XL,1,INR,566,PUNE,411021,IN,FALSE
3314,404-4735613-8348355,4735613,Women,61,09/04/2022,Delivered,Flipkart,SET290-KR-DPT-XL,Set,XL,1,INR,792,HYDERABAD,500024,IN,FALSE
3315,402-2092163-3576319,2092163,Women,20,09/04/2022,Delivered,Myntra,JNE3766-KR-M,kurta,M,1,INR,517,ERNAKULAM,682025,IN,FALSE
3316,405-2684001-9129930,2684001,Women,38,09/04/2022,Delivered,Amazon,SET392-KR-NP-S,Set,S,1,INR,799,SHIVAMOGGA,577414,IN,FALSE
3317,407-9478492-1129139,9478492,Women,48,09/04/2022,Delivered,Amazon,J0008-SKD-S,Set,S,1,INR,1065,BENGALURU,560003,IN,FALSE
3318,402-9629465-2733135,9629465,Women,78,09/04/2022,Delivered,Myntra,SET144-KR-NP-L,Set,L,1,INR,788,GHAZIABAD,201005,IN,FALSE
3319,403-0487939-8341941,487939,Women,33,09/04/2022,Delivered,Amazon,J0230-SKD-XS,Set,XS,1,INR,1112,MULKI,574154,IN,FALSE
3320,402-5372109-4379524,5372109,Men,53,09/04/2022,Delivered,Flipkart,J0341-DR-L,Western Dress,L,1,INR,832,CHENNAI,600100,IN,FALSE
3321,403-0535773-3388308,535773,Men,75,09/04/2022,Delivered,Myntra,J0341-DR-S,Western Dress,S,1,INR,842,BENGALURU,560035,IN,FALSE
3322,171-7859327-1050759,7859327,Women,55,09/04/2022,Delivered,Ajio,SET268-KR-NP-L,Set,L,1,INR,788,PUNE,411062,IN,FALSE
3323,403-7867537-5613103,7867537,Women,46,09/04/2022,Delivered,Myntra,J0047-TP-XL,Top,XL,1,INR,346,SURAT,395008,IN,FALSE
3324,403-4932796-2790727,4932796,Men,32,09/04/2022,Delivered,Flipkart,SET144-KR-NP-M,Set,M,1,INR,765,JAMSHEDPUR,831005,IN,FALSE
3325,408-9035152-9611513,9035152,Women,43,09/04/2022,Returned,Amazon,JNE3368-KR-XL,kurta,XL,1,INR,471,VARKALA,695141,IN,FALSE
3326,171-5393144-1314712,5393144,Men,45,09/04/2022,Delivered,Myntra,JNE3800-KR-A-M,Western Dress,M,1,INR,725,CHIKKAMAGALURU,577101,IN,FALSE
3327,402-0963594-8876345,963594,Women,40,09/04/2022,Delivered,Myntra,PJNE2199-KR-N-5XL,kurta,5XL,1,INR,764,CHENNAI,600011,IN,FALSE
3328,402-0627551-1669901,627551,Men,45,09/04/2022,Delivered,Amazon,NW034-TP-PJ-XS,Set,XS,1,INR,613,VISAKHAPATNAM,530005,IN,FALSE
3329,402-9463793-3313139,9463793,Men,33,09/04/2022,Delivered,Myntra,SET364-KR-NP-XL,Set,XL,1,INR,1126,GREATER NOIDA,201306,IN,FALSE
3330,403-5523346-3964333,5523346,Women,49,09/04/2022,Delivered,Flipkart,JNE3887-KR-XL,kurta,XL,1,INR,510,GHAZIABAD,201001,IN,FALSE
3331,406-7762087-8661131,7762087,Men,32,09/04/2022,Delivered,Nalli,SET331-KR-NP-XXL,Set,XXL,1,INR,627,THIRUVANANTHAPURAM,695009,IN,FALSE
3332,404-4418252-2721131,4418252,Women,33,09/04/2022,Delivered,Amazon,J0244-SKD-XL,Set,XL,1,INR,1164,VARANASI,221002,IN,FALSE
3333,406-2951399-6892347,2951399,Women,25,09/04/2022,Delivered,Amazon,J0347-SET-XXXL,Set,3XL,1,INR,599,NEW DELHI,110095,IN,FALSE
3334,402-8679432-0199502,8679432,Women,24,09/04/2022,Delivered,Amazon,AN208-MUSTARD-M,Bottom,M,1,INR,229,MADHEPURA,852113,IN,FALSE
3335,402-6030299-8477913,6030299,Women,22,09/04/2022,Delivered,Amazon,J0083-KR-XXXL,kurta,3XL,1,INR,591,SONIPAT,131001,IN,FALSE
3336,403-0905708-0479527,905708,Men,21,09/04/2022,Delivered,Amazon,J0162-SKD-S,Set,S,1,INR,1186,LONI,201102,IN,FALSE
3337,408-6834260-1867529,6834260,Women,42,09/04/2022,Delivered,Flipkart,SET098-KR-PP-XL,Set,XL,1,INR,672,KOTA,324005,IN,FALSE
3338,408-9673241-3122720,9673241,Women,59,09/04/2022,Delivered,Myntra,SET184-KR-PP-XS,Set,XS,1,INR,573,Chennai,600093,IN,FALSE
3339,171-1238998-0350752,1238998,Women,42,09/04/2022,Delivered,Flipkart,JNE3749-KR-S,kurta,S,1,INR,457,NEW DELHI,110044,IN,FALSE
3340,405-8169589-3170768,8169589,Women,18,09/04/2022,Delivered,Flipkart,SAR014,Saree,Free,1,INR,655,NEW DELHI,110070,IN,FALSE
3341,405-0129510-4329946,129510,Men,45,09/04/2022,Delivered,Meesho,J0338-DR-S,Western Dress,S,1,INR,743,MYSURU,570008,IN,FALSE
3342,406-5668768-5253909,5668768,Men,49,09/04/2022,Cancelled,Flipkart,SET271-KR-NP-XXL,Set,XXL,1,INR,895,AHMEDABAD,380013,IN,FALSE
3343,407-8021097-4652332,8021097,Women,19,09/04/2022,Returned,Myntra,SET184-KR-PP-XXL,Set,XXL,1,INR,563,SILIGURI,734002,IN,FALSE
3344,171-3187440-8901932,3187440,Women,20,09/04/2022,Delivered,Flipkart,JNE3463-KR-M,kurta,M,1,INR,528,MEDINIPUR,721101,IN,FALSE
3345,171-1676019-2179502,1676019,Women,28,09/04/2022,Delivered,Flipkart,JNE3504-KR-XL,kurta,XL,1,INR,481,Jaipur,302004,IN,FALSE
3346,402-8603459-6333941,8603459,Women,49,09/04/2022,Delivered,Flipkart,SAR006,Saree,Free,1,INR,626,BADLAPUR,421503,IN,FALSE
3347,407-9471868-9941152,9471868,Men,25,09/04/2022,Returned,Others,J0007-SKD-XS,Set,XS,1,INR,1065,VAIJAPUR,423701,IN,FALSE
3348,403-6709334-4627500,6709334,Women,20,09/04/2022,Delivered,Amazon,SAR024,Saree,Free,1,INR,458,POWAYAN,242401,IN,FALSE
3349,405-4503533-6280308,4503533,Women,25,09/04/2022,Delivered,Amazon,SET269-KR-NP-XL,Set,XL,1,INR,824,Bengaluru,560099,IN,FALSE
3350,402-1794208-1593932,1794208,Women,43,09/04/2022,Delivered,Amazon,JNE2265-KR-501-L,kurta,L,1,INR,329,GHAZIABAD,201010,IN,FALSE
3351,407-2420271-3979560,2420271,Women,54,09/04/2022,Delivered,Nalli,JNE3431-KR-S,kurta,S,1,INR,349,CHENNAI,600100,IN,FALSE
3352,402-2264729-5215500,2264729,Women,36,09/04/2022,Delivered,Amazon,SET324-KR-NP-M,Set,M,1,INR,597,BICHOLIM,403504,IN,FALSE
3353,406-9344710-2229152,9344710,Women,28,09/04/2022,Delivered,Meesho,JNE3654-TP-M,Top,M,1,INR,371,MUMBAI,400088,IN,FALSE
3354,403-3003071-6348333,3003071,Men,45,09/04/2022,Delivered,Myntra,JNE3797-KR-A-S,Western Dress,S,1,INR,725,ERNAKULAM,682025,IN,FALSE
3355,404-3729626-6198700,3729626,Women,40,09/04/2022,Delivered,Amazon,SAR019,Saree,Free,1,INR,1115,NEW DELHI,110048,IN,FALSE
3356,405-6373812-5281160,6373812,Men,26,09/04/2022,Delivered,Myntra,SET324-KR-NP-L,Set,L,1,INR,635,HYDERABAD,500019,IN,FALSE
3357,402-6301228-2458704,6301228,Women,35,09/04/2022,Delivered,Myntra,JNE3887-KR-XS,kurta,XS,1,INR,526,NAVI MUMBAI,410210,IN,FALSE
3358,403-4456175-5155539,4456175,Women,47,09/04/2022,Delivered,Amazon,J0003-SET-XXXL,Set,3XL,1,INR,654,Ulhasnagar,421004,IN,FALSE
3359,404-2401215-8252335,2401215,Women,77,09/04/2022,Delivered,Meesho,SET355-KR-PP-M,Set,M,1,INR,1192,KOLAGHAT,721134,IN,FALSE
3360,405-3975365-7630714,3975365,Women,44,09/04/2022,Delivered,Amazon,SET374-KR-NP-S,Set,S,1,INR,666,JAJAPUR,755001,IN,FALSE
3361,403-2165022-1696322,2165022,Men,27,09/04/2022,Delivered,Ajio,SET377-KR-NP-L,Set,L,1,INR,1238,JAIPUR,302012,IN,FALSE
3362,408-8322443-9451501,8322443,Women,30,09/04/2022,Delivered,Myntra,SAR016,Saree,Free,1,INR,499,KOLKATA,700108,IN,FALSE
3363,405-6181454-0233160,6181454,Women,47,09/04/2022,Delivered,Amazon,JNE3721-KR-XL,kurta,XL,1,INR,292,BENGALURU,560078,IN,FALSE
3364,408-0033321-1605948,33321,Men,20,09/04/2022,Returned,Amazon,NW001-TP-PJ-M,Set,M,1,INR,563,VARANASI,221005,IN,FALSE
3365,402-6411993-0829923,6411993,Women,31,09/04/2022,Delivered,Amazon,JNE3637-KR-S,kurta,S,1,INR,526,MANGALAGIRI,522503,IN,FALSE
3366,402-6411993-0829923,6411993,Women,31,09/04/2022,Delivered,Myntra,JNE3405-KR-L,kurta,L,1,INR,399,NEW DELHI,110008,IN,FALSE
3367,407-3361068-0457925,3361068,Women,28,09/04/2022,Delivered,Flipkart,JNE3742-KR-XXL,kurta,XXL,1,INR,432,BHUBANESWAR,751001,IN,FALSE
3368,171-3522081-6793908,3522081,Women,64,09/04/2022,Delivered,Myntra,SAR012,Saree,Free,1,INR,529,CHANDAULI,233232,IN,FALSE
3369,406-0264178-2443511,264178,Women,28,09/04/2022,Delivered,Ajio,BL104-M,Blouse,M,1,INR,625,GHAZIABAD,201010,IN,FALSE
3370,406-9832258-3123531,9832258,Women,35,09/04/2022,Delivered,Amazon,MEN5015-KR-XXL,kurta,XXL,1,INR,475,BADVEL,516227,IN,FALSE
3371,405-8440048-8102741,8440048,Women,53,09/04/2022,Returned,Nalli,JNE3721-KR-L,kurta,L,1,INR,292,NAGARI,517592,IN,FALSE
3372,406-8946606-2940366,8946606,Women,57,09/04/2022,Delivered,Myntra,SAR002,Saree,Free,1,INR,591,KHANDWA,450001,IN,FALSE
3373,408-1303949-1505154,1303949,Men,40,09/04/2022,Delivered,Myntra,J0002-SKD-XS,Set,XS,1,INR,1115,Kanjoor,683575,IN,FALSE
3374,407-2220743-6177128,2220743,Men,41,09/04/2022,Delivered,Amazon,SET288-KR-NP-XXXL,Set,3XL,1,INR,674,VARANASI,221010,IN,FALSE
3375,408-2653541-7709969,2653541,Women,42,09/04/2022,Delivered,Amazon,J0164-DR-M,Ethnic Dress,M,1,INR,388,NAVI MUMBAI,410210,IN,FALSE
3376,408-7896501-4407522,7896501,Women,42,09/04/2022,Delivered,Amazon,JNE3718-KR-XXXL,kurta,3XL,1,INR,427,BENGALURU,560005,IN,FALSE
3377,171-4766713-5037148,4766713,Women,27,09/04/2022,Delivered,Flipkart,JNE3638-KR-S,kurta,S,1,INR,517,Ernakulam,683594,IN,FALSE
3378,407-7166746-4962724,7166746,Women,20,09/04/2022,Returned,Amazon,MEN5032-KR-XXXL,kurta,3XL,1,INR,579,Lucknow,226006,IN,FALSE
3379,404-0786745-4297100,786745,Women,29,09/04/2022,Delivered,Meesho,BL102-L,Blouse,L,1,INR,664,GARHAKOTA,470229,IN,FALSE
3380,405-6748725-9781923,6748725,Men,40,09/04/2022,Delivered,Myntra,J0341-DR-S,Western Dress,S,1,INR,791,CHOUTUPPAL,508252,IN,FALSE
3381,408-5297726-3405923,5297726,Women,35,09/04/2022,Delivered,Amazon,JNE3636-KR-XL,kurta,XL,1,INR,459,HYDERABAD,500033,IN,FALSE
3382,408-2818229-5363541,2818229,Women,35,09/04/2022,Delivered,Meesho,JNE3399-KR-L,kurta,L,1,INR,469,HYDERABAD,502032,IN,FALSE
3383,406-4399615-0168362,4399615,Women,29,09/04/2022,Delivered,Myntra,J0388-TP-XS,Top,XS,1,INR,690,YAMUNANAGAR,135001,IN,FALSE
3384,406-4399615-0168362,4399615,Women,28,09/04/2022,Delivered,Ajio,J0385-KR-XXXL,kurta,3XL,1,INR,888,MADHURAWADA,530041,IN,FALSE
3385,403-5988564-6045160,5988564,Men,35,09/04/2022,Delivered,Myntra,SET286-KR-NP-XXL,Set,XXL,1,INR,626,MUMBAI,400013,IN,FALSE
3386,406-6472116-2025144,6472116,Women,25,09/04/2022,Cancelled,Nalli,J0176-TP-XL,Top,XL,1,INR,387,NEW DELHI,110006,IN,FALSE
3387,406-4355482-3597940,4355482,Men,34,09/04/2022,Delivered,Meesho,J0281-SKD-XL,Set,XL,1,INR,1388,ANANTAPUR,515001,IN,FALSE
3388,407-4225182-0253147,4225182,Women,22,09/04/2022,Delivered,Myntra,JNE3741-KR-L,kurta,L,1,INR,353,GUNTUR,522409,IN,FALSE
3389,171-9040528-7611523,9040528,Men,66,09/04/2022,Delivered,Others,JNE3797-KR-A-M,Western Dress,M,1,INR,771,KATHGODAM,263126,IN,FALSE
3390,403-3253908-1432315,3253908,Women,24,09/04/2022,Delivered,Amazon,SET132-KR-NP-S,Set,S,1,INR,612,GUNTUR,522007,IN,FALSE
3391,406-8355674-1651555,8355674,Men,23,09/04/2022,Delivered,Amazon,J0341-DR-XL,Western Dress,XL,1,INR,1229,Varanasi,221002,IN,FALSE
3392,171-0272129-4814720,272129,Men,33,09/04/2022,Delivered,Ajio,JNE3797-KR-A-XXL,Western Dress,XXL,1,INR,725,HYDERABAD,500019,IN,FALSE
3393,406-3610050-9076323,3610050,Men,44,09/04/2022,Delivered,Flipkart,SET331-KR-NP-XS,Set,XS,1,INR,589,GREATER NOIDA,201306,IN,FALSE
3394,406-9487418-2478728,9487418,Women,18,09/04/2022,Delivered,Myntra,J0344-TP-S,Top,S,1,INR,574,KOHIMA,797001,IN,FALSE
3395,405-0472081-3490769,472081,Men,47,09/04/2022,Delivered,Flipkart,J0341-DR-XL,Western Dress,XL,1,INR,743,KOLKATA,700036,IN,FALSE
3396,406-5268926-6081168,5268926,Men,49,09/04/2022,Returned,Flipkart,J0005-DR-XL,Western Dress,XL,1,INR,899,ONGOLE,523002,IN,FALSE
3397,171-2063817-4317140,2063817,Women,19,09/04/2022,Delivered,Meesho,J0213-TP-L,Top,L,1,INR,599,FARIDABAD,121001,IN,FALSE
3398,402-0527107-2767529,527107,Men,48,09/04/2022,Delivered,Ajio,J0244-SKD-S,Set,S,1,INR,1176,BALLARI,583104,IN,FALSE
3399,406-7045982-9376356,7045982,Women,26,09/04/2022,Delivered,Flipkart,SET345-KR-NP-S,Set,S,1,INR,626,Tezpur,784001,IN,FALSE
3400,405-5673378-8010720,5673378,Women,28,09/04/2022,Delivered,Amazon,JNE3364-KR-1051-A-L,kurta,L,1,INR,376,VISAKHAPATNAM,530004,IN,FALSE
3401,171-7194989-5145120,7194989,Women,40,09/04/2022,Delivered,Ajio,J0204-TP-S,Top,S,1,INR,751,Addanki,523201,IN,FALSE
3402,408-2943352-6184305,2943352,Men,75,09/04/2022,Delivered,Meesho,J0339-DR-XXL,Western Dress,XXL,1,INR,1091,BANGALORE,560008,IN,FALSE
3403,404-0202260-4949167,202260,Women,40,09/04/2022,Cancelled,Myntra,SET268-KR-NP-XXXL,Set,3XL,1,INR,698,HYDERABAD,500007,IN,FALSE
3404,402-6894552-6421119,6894552,Men,43,09/04/2022,Returned,Meesho,SET302-KR-PP-XS,Set,XS,1,INR,799,SILCHAR,788001,IN,FALSE
3405,403-0879964-2391510,879964,Men,40,09/04/2022,Delivered,Flipkart,J0163-SKD-M,Set,M,1,INR,999,RANCHI,834001,IN,FALSE
3406,405-2086609-6551519,2086609,Women,41,09/04/2022,Delivered,Amazon,MEN5026-KR-XXL,kurta,XXL,1,INR,495,BHUBANESWAR,751020,IN,FALSE
3407,406-0986048-1424321,986048,Men,33,09/04/2022,Delivered,Myntra,J0003-SET-M,Set,M,1,INR,696,VARANASI,221002,IN,FALSE
3408,402-8682575-1945162,8682575,Women,18,09/04/2022,Delivered,Myntra,J0033-KR-XL,kurta,XL,1,INR,399,NEW DELHI,110091,IN,FALSE
3409,402-3354102-5861123,3354102,Women,45,09/04/2022,Delivered,Flipkart,JNE3698-KR-S,kurta,S,1,INR,387,DHANBAD,826001,IN,FALSE
3410,405-2520838-2410705,2520838,Women,31,09/04/2022,Delivered,Myntra,J0011-LCD-S,Set,S,1,INR,1695,Tirupur,641605,IN,FALSE
3411,406-2473209-7209143,2473209,Women,32,09/04/2022,Delivered,Amazon,SET171-KR-NP-XS,Set,XS,1,INR,817,BOKARO STEEL CITY,827001,IN,FALSE
